File_ID,Max_Temp,Avg_Temp,Avg_Discharge_Load,Cutoff_Voltage,Capacity_Ah,Battery_ID,Cycle_in_Battery,RUL
2249,57.47417762924851,39.03574242025546,4.03051089021253,2.1762844479074928,1.415342681452173,6,360,57
2250,27.998881711525605,25.092443208781983,3.4731374196462146,3.211816358905585,1.4381034997925863,6,361,56
2251,57.69186868894567,39.362600417809674,4.031529673129687,2.178495224886361,1.4335778200426734,6,362,55
2253,27.864731290768127,24.857962930745785,3.471511924767668,3.198947872366688,1.4349931606444357,6,363,54
2255,58.2351265327566,39.45158799429391,4.031358409625566,2.003802772888259,1.44068969076462,6,364,53
2256,28.15795871697133,25.095602168154436,3.472530209277994,3.21072897276419,1.4338339753938059,6,365,52
2257,58.159040648414255,39.280231448753895,4.030358918119561,1.978757159009704,1.4213272150881742,6,366,51
2258,28.087054174457897,25.05519936927443,3.469600142563648,3.211097569501261,1.433662219444979,6,367,50
2259,57.66508009332591,39.093994194844335,4.031297723634209,2.137223761530643,1.408210963254271,6,368,49
2260,28.071082800827977,25.00036858460662,3.478466071387789,3.21155369085751,1.4183126814043316,6,369,48
2261,57.950977227160536,39.19231540051726,4.030974316014234,2.026812719380422,1.4104122254349298,6,370,47
2262,28.092334959783376,25.08353584987775,3.46456326205238,3.212159641877417,1.4247483392074902,6,371,46
2263,57.50629199129354,39.05035096355298,4.031011123253645,2.1955750105431733,1.3990291047275507,6,372,45
2265,27.562195755298923,24.606404550103807,3.476313929400916,3.199367451423297,1.4110549882765089,6,373,44
2267,57.45114086897508,38.99238106302636,4.0313116805798215,2.198015566541252,1.3986436626023369,6,374,43
2268,28.017070607592643,24.926181556885734,3.479669005494868,3.212405359684812,1.4123547842945916,6,375,42
2269,57.51486337636169,39.013996139611024,4.030793702940819,2.1741564738787478,1.398216939271963,6,376,41
2270,27.961190883201184,24.872239534902445,3.4730857149960026,3.213192811907264,1.415990605663055,6,377,40
2271,58.24937682662199,39.39352264576831,4.030759976825486,1.959703796663527,1.4162382338661321,6,378,39
2272,27.9600446474819,24.871910645125286,3.4771847445655197,3.2108376477492437,1.4305920569996793,6,379,38
2273,57.97580626211991,39.40321172109691,4.030879107970756,2.0588486889378887,1.4199535332746254,6,380,37
2274,28.0526801766376,24.88802635556578,3.4784065485462508,3.21217114920374,1.419752314621009,6,381,36
2275,57.6936935982226,39.209002406361016,4.030910228339476,2.147269943612274,1.4032838787530553,6,382,35
2277,28.54360361820866,26.76720197015887,3.481188825734172,3.1995844240080293,1.4161054153428885,6,383,34
2279,59.714275603056464,41.7029996329405,4.031161376886709,2.046243465893371,1.4453101417800602,6,384,33
2280,30.51815954442633,27.531939933591815,3.461143460064142,3.2109296518051678,1.460480305773432,6,385,32
2281,59.59622829096066,41.54042703429465,4.031304782841973,2.0152140329169157,1.4447876086981153,6,386,31
2282,30.48064326129801,27.141827569107697,3.454275437693231,3.211965366133196,1.453922171894962,6,387,30
2283,58.94389183765572,40.70765268927143,4.031456327316925,2.022057967188541,1.428173045006193,6,388,29
2284,29.43668309674691,26.01756431292875,3.4742623468174094,3.2104063089393184,1.442479512828041,6,389,28
2285,58.684673836382025,40.21142863220933,4.031480010018408,1.9943823501630709,1.429312902828844,6,390,27
2286,28.84099114965895,25.5440738603955,3.4800442335754185,3.210440518275292,1.4246439744962058,6,391,26
2287,58.63989407541342,40.0046687891377,4.030531863908069,1.961659201159055,1.4141407395341752,6,392,25
2289,27.979982751718293,24.98669033224365,3.475773085396177,3.19545436725096,1.4220560060192458,6,393,24
2291,51.693778100061,38.8265055747093,4.035077323306341,2.1981645845929387,1.0840801087171679,6,394,23
2293,28.89462899623344,26.36053868420448,3.2815751319170987,3.1985634218025245,1.4008919998638887,6,395,22
2295,51.136880141242045,40.496516738152486,4.032209213478597,2.173538006790758,1.2391453044636425,6,396,21
2296,37.05865974695232,26.808856282085628,3.397494621017323,3.262423754859324,1.2459483521679968,6,397,20
2297,51.3517572303697,40.3082686076966,4.0325975109048535,2.191128315273502,1.2146456325181947,6,398,19
2298,36.18433435638198,26.790278260831307,3.4077048587423207,3.2633860309785154,1.2199129996256481,6,399,18
2299,49.541551118224994,39.93347404849829,4.032449948762388,2.174928379064222,1.1768420562513668,6,400,17
2300,35.70860485776338,26.72939269281626,3.427733666924387,3.266085342094899,1.1806949040798747,6,401,16
2301,49.94400434434952,39.949996492029705,4.032706809614358,2.162304775163232,1.1623020296930546,6,402,15
2302,35.81115551835942,26.67822520058874,3.429305485990217,3.2672844222272097,1.1698074774385474,6,403,14
2303,50.47284162905345,40.03056196708513,4.0346441626746445,2.1523889970129018,1.1563670400689245,6,404,13
2305,28.43045516039132,26.214741270217427,3.347664673133744,3.250221605102243,1.1586884635534334,6,405,12
2307,49.83589725328242,39.44913263410249,4.031721347243717,2.1947161370182617,1.1968651894054663,6,406,11
2309,28.590584510315345,26.236576850111266,3.342541700749642,3.2445334672551103,1.2039272980087419,6,407,10
2311,50.058224679961086,40.058567746287395,4.032751905126723,2.1463956973341785,1.183338308045529,6,408,9
2312,36.67454418990888,26.728562493822633,3.437578610140103,3.257675554436925,1.1923363817018888,6,409,8
2313,49.70254627455938,39.916070861462195,4.0320532789938826,2.1983669967426582,1.155810194195488,6,410,7
2314,36.32489487405469,26.723698338726855,3.459683463588364,3.2590175446516763,1.161378430584045,6,411,6
2315,51.35429552288885,40.27645391572808,4.032203977721678,2.1858064268526136,1.1617019874834198,6,412,5
2316,36.69715576831203,26.76988663666733,3.4597730674439497,3.2565375097303244,1.1678045459208317,6,413,4
2317,50.44246795838984,40.1754669430076,4.031826212038417,2.151862863027953,1.1455918943086019,6,414,3
2318,37.15170959157547,26.75711161780999,3.4451590169745465,3.259403593365722,1.1531092254794109,6,415,2
2319,51.33205933952721,40.41336717515726,4.031995207198451,2.164578187429903,1.1521572344050093,6,416,1
2321,28.67314007197691,26.26207841342003,3.3891658194639134,3.2374698516729032,1.1565547157257672,6,417,0
2323,49.52801806570102,44.29688064198706,1.012296953255635,2.180206803089782,1.7779269863588745,7,1,70
2325,47.6765392618902,45.793167713052156,2.3773536613729824,2.4987919460273544,1.7965980073667667,7,2,69
2327,49.28701938671706,47.195451017988766,1.013910723004294,2.1921466685430167,1.801293686026637,7,3,68
2328,48.24340132690197,45.95148358880298,2.1501069980688983,2.3185259779641214,1.8015817092383783,7,4,67
2329,49.17905905171433,47.146072926598166,1.0102287651459148,2.16658130125341,1.8032755550891248,7,5,66
2330,48.236747217172166,45.90485020683102,2.1482380492885502,2.29968010151426,1.8041218626819422,7,6,65
2331,49.1809104842522,47.127641701986995,1.010971995271496,2.1366453580856253,1.8053504448064586,7,7,64
2332,48.2574710879629,45.90459492897931,2.128126524294196,2.285277508152116,1.8043787188056433,7,8,63
2333,49.05688408240341,47.09918641441624,1.0107718854484014,2.1909799678189845,1.8025367761282625,7,9,62
2334,48.20714806723598,45.89186321816499,2.1720467152339973,2.3106162090342406,1.8036394426884708,7,10,61
2335,49.13032050804125,47.133209565495285,1.010981301037933,2.166402675362294,1.805165891756707,7,11,60
2337,47.59715337670541,45.82571018234271,2.3660201954147144,2.488977478951743,1.8022774247904982,7,12,59
2339,49.23198595690627,47.15436113022586,1.011456158958353,2.145739105715045,1.7948422516103506,7,13,58
2341,47.71872183254612,45.89670540261019,2.3372431384424663,2.484428242602735,1.800654258919723,7,14,57
2343,49.16417337699806,47.16342394557887,1.0106507915352578,2.139096537674337,1.800671333951175,7,15,56
2344,48.21679834737287,45.98616942679065,2.1296454936408287,2.287179815619353,1.8072417775931593,7,16,55
2345,49.04035070342245,47.142139947358636,1.0102198577009358,2.1550256706410824,1.8023921192880297,7,17,54
2346,48.12713610983615,45.903258061737226,2.156761366036795,2.292625807641274,1.8043017591546853,7,18,53
2347,48.97912041843542,47.07812277465954,1.011735169153586,2.1776344857025127,1.8017801478197175,7,19,52
2348,48.07125260585439,45.90528085075567,2.155910254903007,2.3162079068687653,1.8057120562260913,7,20,51
2349,48.978872169562095,47.07326100880017,1.010295900186465,2.1804158381574807,1.800153584761488,7,21,50
2350,48.06324754123987,45.86029364675825,2.14388703151303,2.3106013364109383,1.7990934508055145,7,22,49
2351,49.04045996790738,47.08146790123274,1.0110939875613183,2.1075006723313274,1.799365688796146,7,23,48
2353,47.50495305436405,45.781998787686604,2.240285572579924,2.48767875010134,1.8065001362346353,7,24,47
2355,48.95885334502884,47.087615537529175,1.0105864257560286,2.1931517470679918,1.8008917125621267,7,25,46
2356,48.17672530756938,45.87499890482748,2.1627181910252498,2.3073191437161644,1.8009946528437093,7,26,45
2357,49.01777260309724,47.09422579980021,1.010810008103469,2.1577326042974923,1.8001663763564346,7,27,44
2358,48.16486624481395,45.883884759455896,2.139668025910336,2.300922064407064,1.7985703433730758,7,28,43
2359,48.99249018111872,47.083185115341905,1.011662328995332,2.162189918911785,1.7964972846603648,7,29,42
2360,48.08123632284402,45.90431980331498,2.1168926075706285,2.311561027744642,1.8031701999667464,7,30,41
2361,48.94618497316047,47.06402084308688,1.0098072976535653,2.199945094089768,1.795562327826431,7,31,40
2362,48.08043668219138,45.896390103058216,2.1375393806828766,2.3268378892502986,1.7996176105120716,7,32,39
2363,49.0209427982368,47.07142767555465,1.0104773124547506,2.1302151249881103,1.7946615751371273,7,33,38
2365,47.49175797835476,45.83138970126793,2.33947998136968,2.4795559223900447,1.8057035795111043,7,34,37
2367,49.014180829264426,47.094941474493815,1.0109802413886324,2.164304791761506,1.794876279715547,7,35,36
2368,48.19292695436639,45.87445302229694,2.168176673590489,2.2939498755978613,1.7997873066288639,7,36,35
2369,49.08755174393166,47.099513351069206,1.0098115227107507,2.103101288221301,1.7962409528352383,7,37,34
2370,48.1771261616083,45.890271865870346,2.160246881577081,2.2780552119444426,1.8030906092124814,7,38,33
2371,49.000307836809725,47.07452189489319,1.0118882343579725,2.1449886066523933,1.798115407730528,7,39,32
2372,48.1969597233886,45.871546915499096,2.1786170157326965,2.2875132977540287,1.7980995602368601,7,40,31
2373,49.05042538685695,47.12153419194554,1.0109780766463656,2.1205293855533207,1.795799888507271,7,41,30
2374,48.24855941263424,45.97653718098806,2.153162164913677,2.2720045132821887,1.8032183624017626,7,42,29
2375,49.08198729235301,47.15829653400459,1.0107722282787006,2.1339834463152427,1.7963773119374546,7,43,28
2377,47.5856238800257,45.920107817565636,2.381988930275213,2.470290134321228,1.806854584154364,7,44,27
2379,49.13279687311376,47.161612217353984,1.0108021856673532,2.1093887147366805,1.796833737995905,7,45,26
2380,48.43963092427312,45.96938264340977,2.1256259578880825,2.2641280054733994,1.8012427169761043,7,46,25
2381,49.13552693190528,47.155567707969865,1.010302645629404,2.098244904990502,1.795522463759836,7,47,24
2382,48.35915596808749,45.954568303665475,2.1457347855261952,2.2661326161002404,1.8018172836884554,7,48,23
2383,49.04172173314357,47.13225621283967,1.0140415606547912,2.1367946107881166,1.7937002236297483,7,49,22
2384,48.29259210800302,45.93472968600179,2.1585262201257907,2.2836268016125385,1.7999082667408384,7,50,21
2385,49.09468753497383,47.13346886842004,1.0115553715036771,2.103206542363035,1.7938135578892045,7,51,20
2386,48.30379560063809,45.95776665518423,2.134879129038588,2.271309428531566,1.7993239770949954,7,52,19
2387,49.057064718364046,47.176385542899524,1.012686564574278,2.1895312972615004,1.789702092819451,7,53,18
2389,47.54701802671315,45.95119923890631,2.4085560625017406,2.486381357543095,1.809840207905968,7,54,17
2391,54.42193934195762,50.154407994251926,2.0155210780038173,2.1594623220347016,1.7592468458107404,7,55,16
2393,47.5492934867473,45.87279666049269,2.7194923290149022,2.7154794229816,1.780372715955004,7,56,15
2395,54.61602412701822,50.1979427615177,2.0179602336684037,2.023065783993831,1.7654585704547885,7,57,14
2396,53.98945112664698,46.20680314886697,2.409145165068261,2.4798955550509336,1.7756136922727157,7,58,13
2397,54.621843575697525,50.18895736512512,2.016707594147861,2.0028176202456365,1.7638713172781681,7,59,12
2398,54.07834619272708,46.20530835738669,2.448740520601214,2.4935470854583937,1.77105456312845,7,60,11
2399,54.57283441287881,50.178407502665095,2.017081976460273,2.061244397117138,1.7561689647340482,7,61,10
2400,54.004030748237554,46.18098281793005,2.4839318360027343,2.5248619812667767,1.7668382464423313,7,62,9
2401,54.65884815489962,50.182509844874,2.015865822308184,2.030738155835073,1.75545375967907,7,63,8
2402,54.11121073259171,46.17207464076251,2.483945646191711,2.530528632861513,1.7647093128747031,7,64,7
2403,54.51993729622157,50.173666427799,2.016758163836068,2.1901431826977382,1.748400484747995,7,65,6
2405,47.44710690965051,45.74447603528703,2.808453043275565,2.7842981288812103,1.760857250862475,7,66,5
2407,69.28796559754325,58.41948951650429,4.032121081634592,2.11587711023423,1.6448580255642418,7,67,4
2409,47.59500992926012,45.887326483783916,3.1380262657970426,3.0230017116948287,1.6718419581844106,7,68,3
2411,69.86974573152932,58.954810986890266,4.032714355951809,2.052769819032336,1.6497823061569195,7,69,2
2412,68.48251278043713,49.73373947873152,3.0033141173515867,2.921780707260326,,7,70,1
2413,34.973341925251844,29.26541655615828,4.027448488189357,1.9848598462488805,0.19974870136827394,7,71,0
2415,29.248668936056312,27.00218749949012,3.1780189678565427,2.942623280710145,1.875813030768255,8,1,12
2417,47.876225604831575,32.82332257180906,4.027610772655682,1.9816234331870684,0.7171085126725997,8,2,11
2418,27.83350893576499,25.489236477153455,3.6937831315974754,3.300000249825261,0.745177305492902,8,3,10
2419,53.521374145800095,35.79329539654299,4.028150816942063,1.287217552704193,1.1956726746771815,8,4,9
2420,28.349790188142716,25.66638181947046,3.606366431016505,3.1937451838958064,1.2059293684878696,8,5,8
2421,53.59969491765948,36.38266836733648,4.027874138842302,1.92499373482904,1.3016827186444,8,6,7
2422,28.202231824821716,25.60178268537945,3.595504774551329,3.178954174486059,1.3077871351776973,8,7,6
2423,53.81770081109488,36.45901475182769,4.033138447887385,1.948018740022197,1.351981551227126,8,8,5
2424,27.91186860161207,25.27803792735921,3.577621580103452,3.1699053456485653,1.3556301767450192,8,9,4
2425,53.57104302015468,36.279780573622936,4.028549406404835,1.891347070952385,1.3816712552084114,8,10,3
2427,27.373762514812015,25.077177150377622,3.569270684469936,3.157479244597626,1.3851969345954822,8,11,2
2429,54.60856796915766,36.16552578493363,4.029060240993913,1.1932458808760276,1.3448931451752488,8,12,1
2430,27.6829828625894,25.107706801429142,3.5811306308679627,3.164073308863679,1.3510205640422217,8,13,0
2431,54.19146373008866,39.93652051985124,4.028435536553458,1.91705151743623,1.8429491269327072,9,1,526
2432,27.840784814373432,25.33291531043187,3.3964513404803647,3.030932756387636,1.8376825985777716,9,2,525
2433,52.93433121063188,38.25328053802186,4.027703797647405,1.9084502918482384,1.7977908179428257,9,3,524
2434,27.61924795678449,25.26420210676513,3.51325676764006,3.1090953029013035,1.8038000035682484,9,4,523
2435,52.5032036116964,37.62899446299115,4.029010576937479,1.9529802665635712,1.773700613482818,9,5,522
2436,27.43893720648791,25.1725714872834,3.568662705821936,3.1452475056236717,1.781299425354682,9,6,521
2437,52.17652816361563,37.32713409422701,4.029371158559712,1.9889951350881316,1.7595038541156005,9,7,520
2439,26.933417609894573,24.930113294257133,3.5934693636214328,3.1537499231493347,1.7638250118333514,9,8,519
2441,52.04937847239831,37.40237649452651,4.028926555600406,1.9634548720089504,1.7586731514579579,9,9,518
2442,27.5840511671246,25.44971881922369,3.609112889246672,3.175008091812796,1.7729643681400078,9,10,517
2443,51.73549267436528,36.99574275414158,4.030095334789055,1.9596564991730565,1.7466265971213761,9,11,516
2444,27.38119933450065,25.40288547700576,3.638230985844158,3.190101082900548,1.7677253110000846,9,12,515
2445,51.66117418178819,36.85780455256667,4.029301699475618,1.9224375381620544,1.7428133888653223,9,13,514
2446,27.355187988091284,25.446087439094065,3.6450360829327457,3.1957408172331294,1.7682589698357998,9,14,513
2447,51.20270858784091,36.6450177655176,4.028374929061863,1.9701535031712945,1.729691873720361,9,15,512
2448,27.288391981252264,25.412238435581575,3.652420381534172,3.2041516581505034,1.7535284139101102,9,16,511
2449,51.54633126076106,37.06472736671567,4.028389076445655,1.9056198246248632,1.7371271573360274,9,17,510
2451,27.9477554676608,26.262632859441705,3.661303544449034,3.199782364231844,1.7627447818085613,9,18,509
2453,51.68734548388082,37.66051476409482,4.028586118410664,1.9194841380159544,1.7384261103979344,9,19,508
2454,28.77908313327428,27.15956153979837,3.644560991625841,3.202826833397024,1.7646131354809773,9,20,507
2455,51.806645557310055,38.32310986221148,4.028842731009181,1.8976584375642789,1.75354702067573,9,21,506
2456,29.587400920237503,27.15783543455161,3.631439353797268,3.202497284595493,1.7718767033837692,9,22,505
2457,51.0135246257672,37.01126182016035,4.030100031226656,1.9491950772703672,1.728087149488747,9,23,504
2458,28.02462312003108,25.813447491927068,3.649266551493315,3.214431605796866,1.7388520121840578,9,24,503
2459,50.612625791907234,36.45751890099188,4.029009682675262,1.984512151427813,1.7130586611780685,9,25,502
2460,27.508446273603877,25.4385418066547,3.673981269404684,3.216537355631196,1.7254052575608088,9,26,501
2461,50.4762319652216,36.24583239287416,4.029820948579601,1.9563552671465751,1.7089988302067347,9,27,500
2463,26.974776552173367,25.248718690227886,3.67104061194108,3.208205660090406,1.719615997069129,9,28,499
2465,52.80944186421341,38.88044910257506,4.029429516237868,1.9541530671990093,1.7830297137248905,9,29,498
2467,29.875322699895804,26.910531117583485,3.5640299298928726,3.1474451184373105,1.810299106749118,9,30,497
2469,52.001298745862094,37.68662439550755,4.029363256265371,1.9044972660711088,1.7795279140780793,9,31,496
2470,28.315208391899404,25.728600418966007,3.612380250155068,3.178943322526687,1.7848736042791102,9,32,495
2471,51.65598739515965,37.02885798715912,4.030201623675916,1.874834635726596,1.762247993741512,9,33,494
2472,27.81247781030711,25.298283478954108,3.634861262572665,3.193345275508454,1.7659116570529803,9,34,493
2473,51.50939532095622,36.84829116229335,4.030021583929906,1.897981208291145,1.7467457965271416,9,35,492
2474,27.70294956383509,25.22725335885319,3.6418968589685408,3.20418028051415,1.751319562519306,9,36,491
2475,51.25839715822789,36.78338270641005,4.029862208715491,1.991339490634848,1.7312257888075233,9,37,490
2476,27.900639189665696,25.396804370655392,3.650026075171437,3.21347728621423,1.736928956274557,9,38,489
2477,51.77188968997154,37.1454352740502,4.029053434590447,1.8710207024150525,1.7353883950464193,9,39,488
2479,28.10586766865179,25.559292390267544,3.647598780937245,3.2096479505856514,1.7422063158869998,9,40,487
2481,51.73759469619592,37.43950673452506,4.03323407643102,1.9449657495126544,1.732400127873692,9,41,486
2482,28.571121574416747,26.02928876956574,3.633953817340458,3.21181146288069,1.7413842037249794,9,42,485
2483,51.61243426951156,37.21232307005263,4.029609473738784,1.907571146047148,1.7264060846476974,9,43,484
2484,28.10157886655292,25.517803859131764,3.641310786538748,3.214365446379843,1.7317288925311731,9,44,483
2485,51.546238399221565,36.823942592131566,4.029153463598805,1.853794752061886,1.7198301130183173,9,45,482
2486,27.592611509858592,25.032275833836536,3.646155251111215,3.215583478523143,1.7235418213821845,9,46,481
2487,51.03143629880169,36.46405070511895,4.029585877984303,1.973807027309784,1.7029580639490531,9,47,480
2488,27.416109069201767,24.970096786913714,3.666377986176394,3.221144943842901,1.7073637593733368,9,48,479
2489,51.41437811978397,36.76266900330653,4.029845065383976,1.8729343749213587,1.707023963125046,9,49,478
2491,27.69833389679442,25.151245423346246,3.647521785265275,3.2158968238978023,1.7128982023439814,9,50,477
2493,51.44638168113912,37.105629207043215,4.03055037109141,1.973162822681108,1.7047537743614392,9,51,476
2494,28.19909801127054,25.617337309604267,3.6551070154668177,3.2211346092004054,1.7101829747850776,9,52,475
2495,51.30248392082844,36.92446822577901,4.028904787104472,1.9801558945564504,1.6976987497995246,9,53,474
2496,27.84749095059097,25.275800776416162,3.644805791999116,3.22487983076914,1.7021826554915869,9,54,473
2497,51.29496206472584,36.60695698382364,4.028816718572523,1.8983018980313588,1.691526573919974,9,55,472
2498,27.552710434067126,24.98503812558172,3.665082046124028,3.22302361150262,1.6965529805333923,9,56,471
2499,51.186634675664926,36.55039143131212,4.028814615699915,1.943860439855496,1.6840676249497377,9,57,470
2500,27.604985716215527,25.054927876059807,3.6481401277391257,3.227116774587557,1.6887035432009638,9,58,469
2501,51.18261676158976,36.58233147774771,4.0293423558858095,1.9632916036547936,1.6778581722884527,9,59,468
2503,27.861051720757885,25.490938376422754,3.647185110971639,3.218765370208408,1.684268512918808,9,60,467
2505,52.16803502599322,38.03675863150647,4.031050217020222,1.966790843925578,1.6971823176686602,9,61,466
2506,29.56364973202193,27.108320796412016,3.636248962043146,3.22559684232568,1.7031877380323897,9,62,465
2507,52.74767841756611,38.760697217070216,4.030106767683525,1.9197120509411163,1.7044042226795157,9,63,464
2508,30.354222263750568,27.746243974799963,3.6316893223106814,3.2233969536365947,1.7082844893007487,9,64,463
2509,52.43795613968632,38.235160610115415,4.030953176534828,1.90479520665137,1.6947434004350028,9,65,462
2510,28.863533412735592,26.154116748964707,3.6398333535482736,3.2254127540613813,1.696835651295324,9,66,461
2511,51.81197793605918,37.20770413073148,4.031039705836091,1.9002006601986487,1.6748173989416826,9,67,460
2512,27.962902999929224,25.414913270087332,3.645953789493181,3.2284983753045498,1.6784901563931538,9,68,459
2513,51.73653410504897,36.9160184906247,4.029997935260405,1.851172103937757,1.6688569084596634,9,69,458
2515,27.514469529390247,24.86415949056156,3.644413749264843,3.2178191999678054,1.6729138853821286,9,70,457
2517,52.54160752520686,38.272310782775065,4.029710862662991,1.9532771236637267,1.7116198778613354,9,71,456
2519,29.378522535256263,26.857478245510404,3.624797998302576,3.2116141763311363,1.7257009975117736,9,72,455
2521,53.32326193954195,39.1034201890991,4.03077580772834,1.8536215036991408,1.7198562928361276,9,73,454
2522,30.153364813411443,27.457129275323574,3.622275327368598,3.211822047541302,1.723205224256252,9,74,453
2523,52.66626648084271,38.33805950325132,4.031306085570448,1.8889976705304932,1.697664995913693,9,75,452
2524,29.45284721212776,28.050791395187787,3.6359422155274,3.222237800478284,,9,76,451
2525,55.391416850220025,40.78203629126505,4.032672225135528,1.9693514891283213,1.9848864832701825,9,77,450
2527,30.99385540407712,27.93209145768323,3.521186256045146,3.1415605038180807,1.7735962472944764,9,78,449
2529,52.73529025292928,38.52395699562303,4.031780602841451,1.9935504677327176,1.7457977674343717,9,79,448
2530,29.13090160719656,26.419705397313074,3.5907044815384923,3.1865213844968183,1.7390020134719788,9,80,447
2531,52.530629852108135,37.84185542205372,4.030791007814564,1.9102322543360104,1.724320191291537,9,81,446
2532,28.62513698539619,25.95235919538191,3.613896667242643,3.197676021773631,1.7212842148215233,9,82,445
2533,52.2186933985822,37.464100471383695,4.0310640182247095,1.9518631378335147,1.70516729537166,9,83,444
2534,28.355994167222107,25.808477836954694,3.63374269413222,3.210487879606898,1.703548356245483,9,84,443
2535,52.72731536294026,38.110532137074216,4.03130596458528,1.8963514295309496,1.708776751223701,9,85,442
2536,29.609110786494043,27.1660604676426,3.6220954441667073,3.2061402846510085,1.7076920104479154,9,86,441
2537,53.20573413452146,39.04860411133125,4.03322808557455,1.8979233738345112,1.7135524656399155,9,87,440
2539,30.418484376593327,27.71391252719328,3.612811399511558,3.2038726219938325,1.7122122194572176,9,88,439
2541,53.164414772235126,38.882226863166906,4.031813043363584,1.9266531976002357,1.7059313803770735,9,89,438
2542,29.565281318654662,26.837729132927187,3.6184337398530895,3.207215562329308,1.7021727134193068,9,90,437
2543,52.600411784093296,38.10273900805949,4.030821588081266,1.939997570224548,1.6863014202791662,9,91,436
2544,29.104202236345422,26.464805575493322,3.625619317281698,3.215090575838469,1.6858303136675914,9,92,435
2545,52.46865748904612,37.915376799712824,4.032137075383287,1.9585672641473333,1.676593692973318,9,93,434
2546,28.91993393498643,26.283339210959728,3.62890251510412,3.216341287006588,1.6768494956933788,9,94,433
2547,52.40979732740365,37.92480929373238,4.03124499599466,1.9572832344435456,1.6696347238491769,9,95,432
2548,29.26321822560173,26.585587036749832,3.623914407864926,3.219637575847601,1.668784012751123,9,96,431
2549,52.83404254463567,38.34698157796738,4.031640962287776,1.916168037790613,1.672297916299019,9,97,430
2551,29.797844034416915,27.076052164059934,3.6152289140083007,3.211030963422151,1.6733401215555093,9,98,429
2553,53.60145197534956,39.30988108210959,4.031167247658788,1.9463675093023411,1.6787947189723196,9,99,428
2554,30.850915068075665,28.215967732403673,3.62087137912629,3.2139321613181218,1.6796313628061064,9,100,427
2555,53.25152711755672,38.964980792259276,4.032439717618345,1.978054954648292,1.6695501094362897,9,101,426
2556,29.448430432076023,26.599794786363184,3.6320456946006714,3.21606834369891,1.6663622913356162,9,102,425
2557,52.64070518740206,37.72135386687406,4.032672607638048,1.905966283713238,1.6486210494028268,9,103,424
2558,28.476717117736804,25.803561783710553,3.6318955908163306,3.216870092404793,1.6480943873394238,9,104,423
2559,52.51312011499367,37.45856152891539,4.0312142392988,1.90750106961619,1.639245476502306,9,105,422
2560,28.17533501075102,25.522919260453403,3.634880414198854,3.2176558740767387,1.638561628395239,9,106,421
2561,52.3982280962388,37.2659552140469,4.031802508115526,1.9292976600569,1.6294955854945137,9,107,420
2563,27.80459597486159,25.464465354717223,3.621082116704189,3.206053098459748,1.629895285805479,9,108,419
2565,53.455944890050766,38.74887799470947,4.031765665107094,1.8981581536679577,1.6467498365632884,9,109,418
2566,29.960671905700323,27.518199216904357,3.6258559069703296,3.21647726154085,1.6483525217839885,9,110,417
2567,54.15574298880717,39.69321386954275,4.032044401412751,1.888436111770808,1.656010083513955,9,111,416
2568,30.97347780198667,28.279796841781287,3.6226128810394185,3.2162110963406603,1.6553849163228769,9,112,415
2569,53.69393683990001,38.99544744527789,4.031354508468829,1.8935389971250935,1.6428330336854222,9,113,414
2570,29.298874564860306,26.429660018386194,3.6285203392091794,3.21484018889854,1.639929575840537,9,114,413
2571,52.91956948214362,37.746988287643894,4.032766166622568,1.904031637069275,1.6196458285724302,9,115,412
2572,28.325765562307875,25.67478989409037,3.626624830349701,3.215428762594589,1.6190400806201668,9,116,411
2573,52.77330169161603,37.50735630364932,4.032211222443815,1.9196175823544368,1.6106417979129757,9,117,410
2575,27.8163294494952,25.097103625713082,3.605766846927206,3.203470238951515,1.609188304603552,9,118,409
2577,53.75237854927132,38.883555668352116,4.031033663843277,1.852348915398631,1.710809718456676,9,119,408
2579,29.530410407736024,26.90380562776304,3.5357722954756827,3.156267532096624,1.7270370176157277,9,120,407
2581,54.49882525049124,39.70651744278487,4.031389983040594,1.8154710749647816,1.7161689214882103,9,121,406
2582,30.367195596613787,27.54690981342813,3.5571431947686314,3.1717222730186694,1.7144630432457644,9,122,405
2583,53.48032268666943,38.69688917568081,4.0314763579809485,1.9709912361310515,1.6824682143129068,9,123,404
2584,28.95352582714748,26.18633645795616,3.605216324921927,3.194181436815639,1.680417531830935,9,124,403
2585,53.19212326974819,37.93115370815919,4.030814834933042,1.8937050882323647,1.6621358531227783,9,125,402
2586,28.20999843874775,25.534289366366473,3.6123629376953583,3.197663761126034,1.6604069291926027,9,126,401
2587,52.91631108720558,37.670702628979534,4.031351131822119,1.936708367530743,1.6470092413109951,9,127,400
2588,27.92688215174505,25.248065490145052,3.613012715881684,3.198276430174468,1.6463733875105417,9,128,399
2589,52.95164787724483,37.48833504505954,4.031138153963117,1.898472277042985,1.6362927427451144,9,129,398
2591,27.722160808755696,25.398766166291246,3.605072685206303,3.1887656700040115,1.6382749771131073,9,130,397
2593,54.15703950174405,39.01194436489727,4.031622991395031,1.8471266740226868,1.6546378170994958,9,131,396
2594,29.604566382565064,27.259413118500643,3.6035481425116704,3.191868919887536,1.6531147055475655,9,132,395
2595,54.90254753232506,39.95408175672587,4.031501330592,1.8671703949444944,1.6592021625327535,9,133,394
2596,30.584211328133428,27.520235419535577,3.592994507319381,3.187620234633194,1.6613428932414227,9,134,393
